gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,opponentAbbrev,pim,toi,season
2024020685,DAL,R,2025-01-12,0,0,{'default': 'Stars'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,0,0,0,0,0,1,17,0,0,OTT,0,10:33,2024
2024020673,DAL,R,2025-01-11,0,0,{'default': 'Stars'},{'default': 'Canadiens'},0,0,0,0,0,0,1,18,0,0,MTL,0,12:49,2024
2024020657,DAL,R,2025-01-09,0,0,{'default': 'Stars'},{'default': 'Flyers'},0,0,0,0,0,0,0,18,0,0,PHI,0,13:39,2024
2024020643,DAL,R,2025-01-07,0,0,{'default': 'Stars'},{'default': 'Rangers'},0,-1,0,0,0,0,1,14,0,0,NYR,0,11:55,2024
2024020628,DAL,H,2025-01-04,1,0,{'default': 'Stars'},"{'default': 'Utah Hockey Club', 'fr': ""Club de hockey de l'Utah""}",1,1,0,0,0,0,1,20,0,0,UTA,0,14:02,2024
2024020608,DAL,H,2025-01-02,0,0,{'default': 'Stars'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,0,0,0,0,0,1,16,0,0,OTT,0,12:53,2024
2024020595,DAL,H,2024-12-31,0,0,{'default': 'Stars'},{'default': 'Sabres'},0,0,0,0,0,0,0,17,0,0,BUF,0,15:07,2024
2024020577,DAL,R,2024-12-29,0,0,{'default': 'Stars'},{'default': 'Blackhawks'},0,0,0,0,0,0,0,18,0,0,CHI,0,13:35,2024
2024020563,DAL,H,2024-12-27,0,0,{'default': 'Stars'},{'default': 'Wild'},0,0,0,0,0,0,1,16,0,0,MIN,0,14:09,2024
2024020556,DAL,R,2024-12-23,0,1,{'default': 'Stars'},"{'default': 'Utah Hockey Club', 'fr': ""Club de hockey de l'Utah""}",1,0,0,0,0,0,1,19,0,0,UTA,0,12:15,2024
2024020525,DAL,H,2024-12-20,0,0,{'default': 'Stars'},{'default': 'Rangers'},0,0,0,0,0,0,0,15,0,0,NYR,0,11:24,2024
2024020508,DAL,H,2024-12-18,0,1,{'default': 'Stars'},{'default': 'Maple Leafs'},1,1,0,0,0,0,0,15,0,0,TOR,0,12:22,2024
2024020494,DAL,H,2024-12-16,0,0,{'default': 'Stars'},{'default': 'Capitals'},0,0,0,0,0,0,1,16,0,0,WSH,2,11:48,2024
2024020483,DAL,H,2024-12-14,0,0,{'default': 'Stars'},{'default': 'Blues'},0,-1,0,0,0,0,0,11,0,0,STL,0,10:03,2024
2024020466,DAL,H,2024-12-12,0,0,{'default': 'Stars'},{'default': 'Predators'},0,-1,0,0,0,0,0,18,0,0,NSH,0,11:32,2024
2024020442,DAL,H,2024-12-08,0,2,{'default': 'Stars'},{'default': 'Flames'},2,2,0,0,0,0,1,15,0,0,CGY,0,11:52,2024
2024020423,DAL,R,2024-12-06,0,1,{'default': 'Stars'},{'default': 'Golden Knights'},1,1,0,0,0,0,0,13,0,0,VGK,0,10:13,2024
2024020409,DAL,R,2024-12-04,0,0,{'default': 'Stars'},{'default': 'Kings'},0,0,0,0,0,0,0,15,0,0,LAK,0,10:28,2024
2024020395,DAL,R,2024-12-02,0,0,{'default': 'Stars'},"{'default': 'Utah Hockey Club', 'fr': ""Club de hockey de l'Utah""}",0,0,0,0,0,0,0,14,0,0,UTA,0,11:11,2024
2024020391,DAL,H,2024-12-01,0,0,{'default': 'Stars'},{'default': 'Jets'},0,0,0,0,0,0,1,15,0,0,WPG,0,10:21,2024
2024020373,DAL,H,2024-11-29,0,0,{'default': 'Stars'},{'default': 'Avalanche'},0,0,0,0,0,0,0,17,0,0,COL,0,10:06,2024
2024020357,DAL,R,2024-11-27,0,0,{'default': 'Stars'},{'default': 'Blackhawks'},0,0,0,0,0,0,2,15,0,0,CHI,0,10:27,2024
2024020339,DAL,R,2024-11-25,0,0,{'default': 'Stars'},{'default': 'Hurricanes'},0,0,0,0,0,0,0,18,0,0,CAR,0,12:00,2024
2024020325,DAL,R,2024-11-23,0,0,{'default': 'Stars'},{'default': 'Lightning'},0,1,0,0,0,0,1,18,0,0,TBL,0,12:04,2024
